Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-29,174.1980743408203,177.93779857713156,174.12175660691898,176.42834301074845,202621300
2015-06-30,174.56272888183594,175.80930365442316,174.07935734407548,175.75841222445175,182925100
2015-07-01,175.96194458007812,176.41138851178968,175.1648137005607,176.15698311242937,135979900
2015-07-02,175.80081176757812,176.61490641611275,175.37680710345697,176.44530713838338,104373700
2015-07-06,175.3004913330078,176.08913380610116,174.2913581507606,174.4948850500729,117975400
2015-07-07,176.40296936035156,176.53016563081755,173.08724855446917,175.50408121012467,173820200
2015-07-08,173.443359375,175.3344166902334,173.20591778114093,175.04609660334688,164020100
2015-07-09,173.7571258544922,175.83475929560024,173.64689342826463,175.57186550481904,144113100
2015-07-10,175.94496154785156,176.36896618726485,173.79949910758788,175.78383771453935,129456900
2015-07-13,177.88693237304688,177.99716479420763,177.1830830305138,177.22548608769702,106069400
2015-07-14,178.65858459472656,178.97235681969082,177.78513609253935,177.8445029517144,81709600
2015-07-15,178.59930419921875,179.16746908427456,178.11593251126993,178.70106121158702,97914100
2015-07-16,180.0323944091797,180.0323944091797,179.42182661889515,179.66774364628372,106683300
2015-07-17,180.18505859375,180.24442547096194,179.60841833305423,180.02393471514432,89030000
2015-07-20,180.27828979492188,180.77861216480017,179.95605506732971,180.41397438527372,70446800
2015-07-21,179.5659942626953,180.40552824477575,179.2607103546294,180.14263445593267,77965000
2015-07-22,179.24374389648438,179.58295542243596,178.8367030049391,178.87061768773594,88667900
2015-07-23,178.23460388183594,179.48117869584308,177.8699660622972,179.37942171171065,90509100
2015-07-24,176.38595581054688,178.39573395483268,176.0467572252114,178.33638002521744,117755000
2015-07-27,175.3599090576172,176.00440467012243,174.91046498026503,175.48711826831706,132361100
2015-07-28,177.51380920410156,177.65796924930885,175.36834645788147,176.20786748230012,123544800
2015-07-29,178.73492431640625,178.9638775115797,177.49682504129706,177.64098506997502,105791300
2015-07-30,178.77732849121094,178.94692776486121,177.5901076964687,178.21763924252937,91304400
2015-07-31,178.5059814453125,179.31158779978293,178.2176613503815,179.2861485525594,103266900
2015-08-03,177.90386962890625,178.5314011842411,176.9371395212579,178.47204726040414,113965700
2015-08-04,177.5562286376953,178.29399274285655,177.0643815877219,177.82758494205436,81820800
2015-08-05,178.141357421875,179.1928808942406,177.85302436498975,178.46359222489136,85786800
2015-08-06,176.6827850341797,178.43815797588752,176.08916803070932,178.32791259988335,116030800
2015-08-07,176.34359741210938,176.6743206454271,175.42774547224494,176.52168512524963,117858000
2015-08-10,178.56532287597656,178.6501160414427,177.4713836428261,177.4713836428261,80270700
2015-08-11,176.9541778564453,177.63258818638568,176.1824859443931,177.20858334762303,126081400
2015-08-12,177.1661376953125,177.3527008146971,174.1472260392308,175.63124261822807,172123700
2015-08-13,176.9456329345703,177.70036073361578,176.39441909687014,177.00498686009746,89383300
2015-08-14,177.590087890625,177.66640561431697,176.60639409772725,176.7505541112322,72786500
2015-08-17,178.582275390625,178.582275390625,176.52161900252528,176.98802670546814,79072600
2015-08-18,178.0650177001953,178.6586217173159,177.8275760933471,178.30245930704353,71692700
2015-08-19,176.6573028564453,178.09042769825885,175.83473280367943,177.3102606982366,172946000
2015-08-20,172.96847534179688,176.63186915742722,172.90910847382412,175.12241348687445,194327900
2015-08-21,167.76174926757812,172.94308870513174,167.49886834852128,171.06898170022927,346588500
2015-08-24,160.69778442382812,167.46489594428797,154.67691239094887,158.99329015494897,507244300
2015-08-25,158.80673217773438,165.7434432176329,158.5099236965389,165.72647940566813,369833100
2015-08-26,164.90391540527344,165.18374712346233,159.73952826918892,162.88564887072096,339257000
2015-08-27,168.98281860351562,169.11001482400948,165.53990287979985,167.07479765853662,274143900
2015-08-28,168.9912872314453,169.46617035495453,167.83799410023954,168.32984103232968,160414400
2015-08-31,167.6260223388672,168.8641217990818,167.0663330100196,167.9991485580989,163298800
2015-09-01,162.62277221679688,165.16680050996644,161.74083516232375,163.76757718496495,256000400
2015-09-02,165.70953369140625,165.75193675283938,163.17398071703704,165.0395989637165,160269300
2015-09-03,165.82826232910156,167.94828610487733,165.32793982352206,166.43034183524685,152087800
2015-09-04,163.318115234375,164.39509071628956,162.48706970655527,163.5386059435077,207081000
2015-09-08,167.4224853515625,167.57513376825094,165.5059888148042,166.15895965920086,116025700
2015-09-09,165.18374633789062,169.1524370826344,164.81063306888097,169.0252408476989,149347700
2015-09-10,166.0826416015625,167.2444103069639,164.72582142301195,164.98870225945203,158611100
2015-09-11,166.83737182617188,166.90521413003373,164.96326538332843,165.68407853971354,119691200
2015-09-14,166.21832275390625,167.06633217899764,165.72647573460162,167.01545368382767,79452000
2015-09-15,168.2959442138672,168.74538814199607,166.17592080209096,166.72712171331435,113806200
2015-09-16,169.75453186035156,169.94958335768132,168.253564394035,168.60125138708597,99581600
2015-09-17,169.3729248046875,172.05263778768432,168.99132313790062,169.6188547927839,276046600
2015-09-18,166.6051025390625,169.35840915348973,166.18742602580676,166.82673955282303,223657500
2015-09-21,167.46607971191406,168.5060179149239,166.40055699743726,167.4490277065591,105726200
2015-09-22,165.29237365722656,165.76120614769562,164.14160418124493,165.26680215837064,153890900
2015-09-23,165.0281524658203,165.9402330863991,164.4399818846619,165.46288102252217,92790600
2015-09-24,164.4314727783203,164.90030541022614,162.43681722461557,163.79215910032238,159378800
2015-09-25,164.3888397216797,166.22153347779008,163.50231759261857,165.91466243417173,155054800
2015-09-28,160.26307678222656,163.5875142321742,159.94768633699832,163.47669574844997,178515900
2015-09-29,160.3568572998047,161.73778319512405,159.34247787903058,160.48472779379904,159045600
2015-09-30,163.348876953125,163.51935796370262,161.4820793211619,162.27482187343807,163452000
2015-10-01,163.77511596679688,164.08198704476519,161.80603196936264,163.73249245463217,131079000
2015-10-02,166.22154235839844,166.24711386282712,161.2093193804702,161.76339899245292,211003300
2015-10-05,169.1793975830078,169.40955407960087,167.35522362552328,167.46604212515442,126320800
2015-10-06,168.59976196289062,169.61414153297386,167.92635742011586,169.04302299495797,110274500
2015-10-07,169.98069763183594,170.33871167551644,168.33552392375492,169.54595607339897,124307300
2015-10-08,171.51504516601562,171.80486418745483,169.28170098343685,169.58857200815706,153055200
2015-10-09,171.6173095703125,172.1031810442896,170.97799609985546,171.65993306971615,107069200
2015-10-12,171.77926635742188,171.98383833796902,171.2592908954221,171.69401936095025,56395600
2015-10-13,170.6967315673828,172.32485332720205,170.52625054172293,171.0376936187026,88038700
2015-10-14,169.87840270996094,171.22522491067733,169.58006416980206,170.63705432228372,99106200
2015-10-15,172.48678588867188,172.49530538612024,170.1767274072674,170.55179340485628,134142200
2015-10-16,173.27101135253906,173.28805034767888,172.12024184414315,172.89594534959917,114580100
2015-10-19,173.35626220703125,173.35626220703125,172.29927210344883,172.61466263347032,76523900
2015-10-20,173.13461303710938,173.75687450836347,172.6572610587848,172.91298904913464,78448500
2015-10-21,172.06060791015625,173.714288187024,171.8901138755234,173.56085916409688,102038000
2015-10-22,174.96734619140625,175.18045073061737,172.06061016178722,173.02383383435057,174911700
2015-10-23,176.88525390625,177.2603199060949,175.85383541354298,176.66362990946277,144442300
2015-10-26,176.45050048828125,176.76589094048393,176.07543454141074,176.70622845268068,69033000
2015-10-27,176.10952758789062,176.45048951464202,175.41905822489386,175.76855265427548,77905800
2015-10-28,178.11276245117188,178.1383339540614,175.77714514147337,176.45054972901136,135906700
2015-10-29,178.01048278808594,178.38554885299948,177.4819877003634,177.60132572039328,90525500
2015-10-30,177.24327087402344,178.53043039568232,177.08132237761907,178.20650738914034,131076900
2015-11-02,179.3402099609375,179.53626244530764,177.44784109269546,177.5757115878751,86270800
2015-11-03,179.8602294921875,180.42282859234237,178.75208329678605,178.98223983900738,95246100
2015-11-04,179.31463623046875,180.2863921501524,178.76908927567908,180.15853466343037,96224500
2015-11-05,179.1356658935547,179.8431745065318,178.23210475142224,179.3743419308399,78408700
2015-11-06,179.04193115234375,179.28062023885678,177.69512170587873,178.78621607192053,110471500
2015-11-09,177.37115478515625,178.5730673937629,176.40791819724018,178.41962537653748,131008700
2015-11-10,177.78030395507812,177.81440796044959,176.61249540501262,176.88526241364914,75874600
2015-11-11,177.0813751220703,178.10427443909188,177.01318010001947,178.05313142427138,67846000
2015-11-12,174.60931396484375,176.5016831167582,174.5922749684247,176.0243310796748,121315200
2015-11-13,172.64874267578125,174.4643972482159,172.5635086766039,174.19163024123463,153577100
2015-11-16,175.2742156982422,175.33389121199065,172.3418951835282,172.46124621102513,117645200
2015-11-17,175.14637756347656,176.4846674424358,174.64345392137145,175.58963869209862,121123700
2015-11-18,177.9252471923828,178.07015672551637,175.5896296494579,175.6322401539499,121342500
2015-11-19,177.77175903320312,178.19796799132308,177.47340755977308,177.80585002683205,88220500
2015-11-20,178.4196319580078,179.11008854382249,178.03604641109612,178.53896997275518,94011500
2015-11-23,178.21505737304688,178.99074795431252,177.746224819402,178.47930490141002,64931200
2015-11-24,178.4537353515625,178.86289239973465,176.8000421479955,177.19214719215728,98874400
2015-11-25,178.42816162109375,178.78617565963265,178.16390108627104,178.58159063466704,51980100
2015-11-27,178.63270568847656,178.8372906814307,178.0360157176093,178.52188719143484,37317800
2015-11-30,177.8911590576172,178.91405831245018,177.78034052766313,178.79472028283416,112822700
2015-12-01,179.58746337890625,179.70681441565836,178.2491735442876,178.5304731161967,97858400
2015-12-02,177.75477600097656,179.8602501115524,177.49904792551027,179.53632701550373,108441300
2015-12-03,175.26573181152344,178.28328695018487,174.53265153389012,178.01051985055483,166224200
2015-12-04,178.6838836669922,178.98223521426877,175.26569165928709,175.26569165928709,192913900
2015-12-07,177.60134887695312,178.77767722580373,176.62106007822888,178.3514680977159,102027100
2015-12-08,176.4079132080078,177.55015027570286,175.41058564828597,176.0158081880491,103372400
2015-12-09,175.03550720214844,177.88258017128402,174.04669921064757,175.76006769745965,162401500
2015-12-10,175.4873504638672,176.81712092474413,174.86508874960984,175.103764831979,116128900
2015-12-11,172.08615112304688,174.0126111331226,171.77074761632338,173.33920663175772,211173300
2015-12-14,172.95562744140625,173.083497960641,170.4409966455386,172.2481318638195,182385200
2015-12-15,174.77122497558594,175.69183778401933,172.92999935871916,174.48992553354822,154069600
2015-12-16,177.3285369873047,177.63540802476456,174.57523015559428,175.9135198141915,197017000
2015-12-17,174.6263885498047,177.71213819345883,174.60933654431307,177.64394317836155,173092500
2015-12-18,171.51539611816406,174.01068560438404,171.35247069418085,173.87349695433073,251393500
2015-12-21,172.9302215576172,173.11030043839952,171.57538410441884,172.7072785909929,99094300
2015-12-22,174.4994354248047,174.7995625376239,172.82733042948107,173.83059342667525,111026200
2015-12-23,176.66033935546875,176.7032165320009,175.42554994329547,175.51987449795527,110987200
2015-12-24,176.36883544921875,176.92621274321556,176.14589238218875,176.40314243447332,48539600
2015-12-28,175.96580505371094,176.0086691536321,174.87678737955412,175.66567784858532,65899900
2015-12-29,177.8436279296875,178.1780488958716,177.04616758120008,177.08046146407378,92640700
2015-12-30,176.58309936523438,177.68069978341185,176.43732747854256,177.59494545746463,63317700
2015-12-31,174.81671142578125,176.54884716147234,174.81671142578125,175.89715861696462,114877900
2016-01-04,172.3728485107422,172.38141871060367,170.28913852823786,171.91837931686638,222353500
2016-01-05,172.6644287109375,173.12746820227264,171.5411173314098,172.69872260188635,110845800
2016-01-06,170.48641967773438,171.54970047295743,169.44027928713996,170.07481444963673,152112600
2016-01-07,166.3961639404297,169.30305847960392,166.00171224565733,167.49375158986982,213436100
2016-01-08,164.56964111328125,167.93958693203456,164.2780973667185,167.37363983510318,209817200
2016-01-11,164.7326202392578,165.84736131652977,162.76897132375913,165.50435701660507,187941300
2016-01-12,166.06175231933594,166.82491897953093,163.90087078766348,166.19895405436097,172330500
2016-01-13,161.9200897216797,167.0907614046622,161.53422123930238,166.73918681846712,221168900
2016-01-14,164.57826232910156,165.7187270745948,160.91678471303356,162.53744238625532,240795600
2016-01-15,161.04539489746094,161.86000879272663,159.08174611479836,160.1536099465362,324846400
2016-01-19,161.25975036621094,163.01760947855848,159.6648166322953,162.88899106625638,195244400
2016-01-20,159.1932373046875,160.7796012709384,155.22306191461246,158.6615969434537,286547800
2016-01-21,160.0850067138672,161.95433092820562,158.32714743906698,159.67341467218924,195772900
2016-01-22,163.3692169189453,163.57500642019878,161.96293196184834,162.7346687601019,168319600
2016-01-25,160.89964294433594,163.05194107509593,160.7024236384303,162.85472176919032,130371700
2016-01-26,163.09483337402344,163.37780705705475,161.22550872671607,161.5684999935114,141036800
2016-01-27,161.31979370117188,164.26098169081888,160.40227200701557,162.5631530935424,185681700
2016-01-28,162.1602020263672,163.094864528561,160.48809638384603,162.88907496288493,143798800
2016-01-29,166.1132049560547,166.25040669542187,162.82044171691038,162.94048996778716,210529300
2016-02-01,166.0531768798828,166.8506505536566,164.50111979636964,165.09279085788089,136061600
2016-02-02,163.06056213378906,164.61261942071206,162.52890858683625,164.60404921734894,182564900
2016-02-03,164.03805541992188,164.44964749780635,160.43659529881123,164.13237996738252,205054900
2016-02-04,164.29527282714844,165.2813821953829,162.88898817905152,163.5321063977106,139531800
2016-02-05,161.1654510498047,164.35531901668497,160.52233271913167,163.77223134399387,180788300
2016-02-08,158.9960174560547,159.59625868192555,156.74939468881917,159.29614461112882,191526700
2016-02-09,159.00460815429688,160.29942841302474,157.09240618671618,157.22960793725193,184513100
2016-02-10,158.86741638183594,161.49990786183992,158.73878483661903,159.84495593780193,148214100
2016-02-11,156.80084228515625,157.86413608980112,155.28307918855867,156.35494319491454,219058900
2016-02-12,160.03355407714844,160.05069447695936,157.7440546120217,158.60154563645605,127632400
2016-02-16,162.7346649169922,162.7603886040414,160.89106422899317,161.86860358969136,120250700
2016-02-17,165.3928985595703,165.7701967621584,163.78938119857094,163.91801272269507,136009500
2016-02-18,164.71551513671875,165.72736176337114,164.39824751483587,165.66733108664735,102343000
2016-02-19,164.63827514648438,164.79261724898242,163.30916145422816,163.92655603276944,114793000
2016-02-22,167.02212524414062,167.16789716960938,166.17320429482388,166.24180515697563,103640300
2016-02-23,164.9127197265625,166.62770218752453,164.79265839338848,166.35329871331726,111455300
2016-02-24,165.6672821044922,165.95025574478154,162.34022544942508,163.4635367254283,150812200
2016-02-25,167.673828125,167.6824114111747,165.3500342359715,166.12177110358942,110728300
2016-02-26,167.2879180908203,168.65132565722914,167.1249927053486,168.5570142069818,129833700
2016-02-29,165.9760284423828,168.26552884339324,165.77880908974205,167.30514269041566,125918100
2016-03-01,169.87762451171875,169.9633788868112,166.73920279697546,167.21939589521978,141799700
2016-03-02,170.6407470703125,170.69219444830662,169.14013748552333,169.56031287960408,102415000
2016-03-03,171.3095703125,171.32672379803728,169.8775617506182,170.46064941612784,95172200
2016-03-04,171.86695861816406,172.65586205323208,170.6664761461521,171.50681387656047,129293600
2016-03-07,172.00413513183594,172.41574027698022,170.85510020792847,170.93227126603963,100219000
2016-03-08,170.12625122070312,171.4296415264919,169.96333888122237,170.91515464987773,123974900
2016-03-09,170.96661376953125,171.31817524652914,170.15198659479867,170.94946028051623,94801200
2016-03-10,171.1038055419922,172.4157792478035,169.25163430730285,171.4639633964682,156838700
2016-03-11,173.8649139404297,173.9077911180099,171.0866507794073,172.57867711868894,137964500
2016-03-14,173.64198303222656,174.10502256322997,173.01601806563428,173.3504391392141,73612000
2016-03-15,173.35902404785156,173.66772145613382,172.39863792620886,172.66445815028644,93169100
2016-03-16,174.36224365234375,174.7738488164103,172.82734028304242,172.87021745650057,129303200
2016-03-17,175.4684295654297,175.98291643815443,173.8734953998559,174.27651731317619,134278500
2016-03-18,176.15794372558594,176.50270397915318,175.658032151681,175.9769360438187,138372400
2016-03-21,176.4079132080078,176.64063363937638,175.65805233686285,175.89077276823141,72926700
2016-03-22,176.3131103515625,176.89059110296287,175.45982398314467,175.6235765813748,97471900
2016-03-23,175.14952087402344,176.1148601864366,174.97712758101102,175.92523808553233,81052500
2016-03-24,175.07191467285156,175.1063985874396,173.8824826547626,174.10657549254518,84360900
2016-03-28,175.1753692626953,175.70975162177294,174.71855599088485,175.49427316707892,62408200
2016-03-29,176.7957763671875,176.9078293836437,174.451369488379,174.76165902092018,92922900
2016-03-30,177.57150268554688,178.30412159845324,177.2008728752136,177.8128375217704,86365300
2016-03-31,177.14056396484375,177.907666877131,176.97679820518184,177.47670988928954,94584100
2016-04-01,178.34722900390625,178.5368511208456,175.81319994277408,176.13211704040634,114423500
2016-04-04,177.7697296142578,178.47650527635759,177.4594401055879,178.2696412199905,63497000
2016-04-05,175.9942169189453,177.77837201090807,175.73564009571146,176.40793194506134,99662200
2016-04-06,177.91629028320312,177.9766305774001,175.8132179718583,175.99422570268501,91839800
2016-04-07,175.7873077392578,177.17498941117313,175.04606138372986,176.81298721220742,113859000
2016-04-08,176.26138305664062,177.4249720196752,175.71837312032292,176.9853875372231,95040600
2016-04-11,175.84768676757812,177.61461298544384,175.7528757075435,176.90783723759233,83757500
2016-04-12,177.48529052734375,177.76972366341656,175.57184081322575,176.02003967780357,115350600
2016-04-13,179.27809143066406,179.3642880814799,178.27826814895468,178.41617752955509,96336400
2016-04-14,179.28665161132812,179.79519065451856,178.93327701408802,179.33837747723106,65212900
