,Unnamed: 0,article_id,article_url,comment_count,year,date,title,datetimeobject
16729,18645,583,https://www.nytimes.com/2020/08/05/us/politics/biden-convention-delaware.html,0,2020,05/08/2020,biden convention delaware,2020-05-08
16745,18639,577,https://www.nytimes.com/2020/08/05/us/politics/liability-shield-business-coronavirus.html,0,2020,05/08/2020,liability shield business coronavirus,2020-05-08
16784,18541,479,https://www.nytimes.com/2020/08/05/business/business-interruption-insurance-pandemic.html,66,2020,05/08/2020,business interruption insurance pandemic,2020-05-08
16789,18555,493,https://www.nytimes.com/2020/08/05/business/dealbook/racial-injustice-business.html,0,2020,05/08/2020,racial injustice business,2020-05-08
16790,18556,494,https://www.nytimes.com/2020/08/05/world/coronavirus-covid.html,120,2020,05/08/2020,coronavirus covid,2020-05-08
16817,23286,785,https://www.nytimes.com/2020/09/05/world/asia/coronavirus-indonesia-school-remote-learning.html,0,2020,05/09/2020,coronavirus indonesia school remote learning,2020-05-09
16824,23297,796,https://www.nytimes.com/2020/09/05/us/politics/court-approves-warrantless-surveillance-rules-while-scolding-fbi.html,0,2020,05/09/2020,court approves warrantless surveillance rules while scolding fbi,2020-05-09
16825,23298,797,https://www.nytimes.com/2020/09/05/world/dwarfism-vosoritide.html,0,2020,05/09/2020,dwarfism vosoritide,2020-05-09
16829,23303,802,https://www.nytimes.com/2020/09/05/insider/World-War-II-end.html,28,2020,05/09/2020,World War II end,2020-05-09
16845,23247,746,https://www.nytimes.com/2020/09/05/world/middleeast/lebanon-economic-crisis-farming.html,0,2020,05/09/2020,lebanon economic crisis farming,2020-05-09
16855,23236,735,https://www.nytimes.com/2020/09/05/world/asia/india-economy-coronavirus.html,0,2020,05/09/2020,india economy coronavirus,2020-05-09
16865,23257,756,https://www.nytimes.com/2020/09/05/world/coronavirus-covid.html,0,2020,05/09/2020,coronavirus covid,2020-05-09
16869,23273,772,https://www.nytimes.com/2020/09/05/us/politics/coronavirus-vaccine-espionage.html,257,2020,05/09/2020,coronavirus vaccine espionage,2020-05-09
16875,23267,766,https://www.nytimes.com/2020/09/05/world/africa/coronavirus-famine-warning-.html,0,2020,05/09/2020,coronavirus famine warning ,2020-05-09
16903,27802,692,https://www.nytimes.com/2020/10/05/us/politics/trump-biden-covid-walter-reed.html,0,2020,05/10/2020,trump biden covid walter reed,2020-05-10
16910,27760,650,https://www.nytimes.com/interactive/2020/10/05/business/economy/coronavirus-unemployment-recovery.html,60,2020,05/10/2020,coronavirus unemployment recovery,2020-05-10
16911,27805,695,https://www.nytimes.com/2020/10/05/world/middleeast/israel-coronavirus-lockdown.html,0,2020,05/10/2020,israel coronavirus lockdown,2020-05-10
16916,27766,656,https://www.nytimes.com/2020/10/05/world/the-white-house-outbreak-grows-as-kayleigh-mcenany-the-press-secretary-tests-positive-for-the-virus.html,0,2020,05/10/2020,the white house outbreak grows as kayleigh mcenany the press secretary tests positive for the virus,2020-05-10
16980,27829,719,https://www.nytimes.com/2020/10/05/world/asia/china-propaganda-united-states.html,142,2020,05/10/2020,china propaganda united states,2020-05-10
16989,27891,781,https://www.nytimes.com/2020/10/05/us/politics/biden-florida-covid.html,0,2020,05/10/2020,biden florida covid,2020-05-10
17007,27895,785,https://www.nytimes.com/2020/10/05/us/politics/secret-service-trump-virus.html,231,2020,05/10/2020,secret service trump virus,2020-05-10
17009,27896,786,https://www.nytimes.com/2020/10/05/us/politics/attorney-general-barr-coronavirus.html,0,2020,05/10/2020,attorney general barr coronavirus,2020-05-10
17010,27898,788,https://www.nytimes.com/2020/10/05/us/politics/trump-virus-campaign.html,196,2020,05/10/2020,trump virus campaign,2020-05-10
17023,27909,799,https://www.nytimes.com/2020/10/05/us/politics/trump-leaves-hospital-coronavirus.html,892,2020,05/10/2020,trump leaves hospital coronavirus,2020-05-10
17027,27904,794,https://www.nytimes.com/2020/10/05/us/politics/coronavirus-vaccine-guidelines.html,276,2020,05/10/2020,coronavirus vaccine guidelines,2020-05-10
17032,27897,787,https://www.nytimes.com/2020/10/05/us/politics/trump-health-coronavirus.html,0,2020,05/10/2020,trump health coronavirus,2020-05-10
17037,27867,757,https://www.nytimes.com/2020/10/05/business/media/white-house-coronavirus.html,0,2020,05/10/2020,white house coronavirus,2020-05-10
17048,33648,1588,https://www.nytimes.com/2020/11/05/world/europe/britain-coronavirus-lockdown.html,16,2020,05/11/2020,britain coronavirus lockdown,2020-05-11
17063,33662,1602,https://www.nytimes.com/2020/11/05/business/britain-economy-lockdown-virus.html,0,2020,05/11/2020,britain economy lockdown virus,2020-05-11
17067,33645,1585,https://www.nytimes.com/2020/11/05/us/politics/warnock-bracing-for-a-tough-senate-runoff-in-georgia-posts-an-attack-ad-on-himself-spoiler-alert-he-doesnt-really-hate-puppies.html,0,2020,05/11/2020,warnock bracing for a tough senate runoff in georgia posts an attack ad on himself spoiler alert he doesnt really hate puppies,2020-05-11
17068,33636,1576,https://www.nytimes.com/2020/11/05/world/americas/mexico-covid.html,0,2020,05/11/2020,mexico covid,2020-05-11
17075,33628,1568,https://www.nytimes.com/2020/11/05/world/africa/ethiopia-war-tigray.html,0,2020,05/11/2020,ethiopia war tigray,2020-05-11
17121,33675,1615,https://www.nytimes.com/2020/11/05/world/africa/ethiopia-tigray-conflict-explained.html,0,2020,05/11/2020,ethiopia tigray conflict explained,2020-05-11
17137,33566,1506,https://www.nytimes.com/2020/11/05/world/a-mutation-in-the-virus-has-prompted-denmark-to-kill-millions-of-infected-mink.html,0,2020,05/11/2020,a mutation in the virus has prompted denmark to kill millions of infected mink,2020-05-11
17156,33558,1498,https://www.nytimes.com/2020/11/05/world/emotional-reunions-follow-the-early-release-of-nj-inmates-in-an-effort-to-contain-the-virus.html,0,2020,05/11/2020,emotional reunions follow the early release of nj inmates in an effort to contain the virus,2020-05-11
17175,33555,1495,https://www.nytimes.com/2020/11/05/world/midwestern-voters-say-they-feared-the-virus-but-some-worried-more-about-the-economy.html,0,2020,05/11/2020,midwestern voters say they feared the virus but some worried more about the economy,2020-05-11
17176,33556,1496,https://www.nytimes.com/2020/11/05/world/the-virus-crisis-dredges-up-a-single-mothers-old-regrets-and-fears.html,0,2020,05/11/2020,the virus crisis dredges up a single mothers old regrets and fears,2020-05-11
17178,33581,1521,https://www.nytimes.com/2020/11/05/business/media/china-reporters-us.html,0,2020,05/11/2020,china reporters us,2020-05-11
17231,41483,769,https://www.nytimes.com/2020/12/05/world/greece-orthodox-church-coronavirus.html,0,2020,05/12/2020,greece orthodox church coronavirus,2020-05-12
17247,41507,793,https://www.nytimes.com/2020/12/05/opinion/nyc-small-businesses-covid.html,0,2020,05/12/2020,nyc small businesses covid,2020-05-12
17288,37353,793,https://www.nytimes.com/2020/12/05/opinion/nyc-small-businesses-covid.html,0,2020,05/12/2020,nyc small businesses covid,2020-05-12
17315,37329,769,https://www.nytimes.com/2020/12/05/world/greece-orthodox-church-coronavirus.html,0,2020,05/12/2020,greece orthodox church coronavirus,2020-05-12
17413,591,592,https://www.nytimes.com/2020/01/06/us/politics/julian-castro-endorsement-elizabeth-warren.html,0,2020,06/01/2020,julian castro endorsement elizabeth warren,2020-06-01
17430,665,666,https://www.nytimes.com/2020/01/06/business/borden-milk-bankruptcy.html,0,2020,06/01/2020,borden milk bankruptcy,2020-06-01
17433,666,667,https://www.nytimes.com/2020/01/06/world/americas/mexico-drug-war-death-toll.html,0,2020,06/01/2020,mexico drug war death toll,2020-06-01
17453,609,610,https://www.nytimes.com/2020/01/06/world/asia/china-SARS-pneumonialike.html,14,2020,06/01/2020,china SARS pneumonialike,2020-06-01
17475,628,629,https://www.nytimes.com/2020/01/06/business/economy/trade-war-tariffs.html,24,2020,06/01/2020,trade war tariffs,2020-06-01
17487,645,646,https://www.nytimes.com/2020/01/06/us/politics/war-powers-resolution-iran.html,0,2020,06/01/2020,war powers resolution iran,2020-06-01
17558,5177,5178,https://www.nytimes.com/2020/02/06/world/asia/coronavirus-china.html,129,2020,06/02/2020,coronavirus china,2020-06-02
17574,5192,5193,https://www.nytimes.com/2020/02/06/business/china-trade-tariffs-coronavirus.html,0,2020,06/02/2020,china trade tariffs coronavirus,2020-06-02
17583,5224,5225,https://www.nytimes.com/2020/02/06/world/asia/coronavirus-cruise-ship.html,31,2020,06/02/2020,coronavirus cruise ship,2020-06-02
17584,5225,5226,https://www.nytimes.com/2020/02/06/world/europe/italy-train-crash.html,0,2020,06/02/2020,italy train crash,2020-06-02
17590,5261,5262,https://www.nytimes.com/2020/02/06/business/coronavirus-face-masks.html,0,2020,06/02/2020,coronavirus face masks,2020-06-02
17601,5271,5272,https://www.nytimes.com/2020/02/06/world/asia/coronavirus-china-wuhan-quarantine.html,130,2020,06/02/2020,coronavirus china wuhan quarantine,2020-06-02
17602,5272,5273,https://www.nytimes.com/2020/02/06/world/asia/chinese-doctor-Li-Wenliang-coronavirus.html,244,2020,06/02/2020,chinese doctor Li Wenliang coronavirus,2020-06-02
17612,5253,5254,https://www.nytimes.com/2020/02/06/world/asia/coronavirus-quarantine-australia.html,0,2020,06/02/2020,coronavirus quarantine australia,2020-06-02
17666,5320,5321,https://www.nytimes.com/2020/02/06/world/africa/africa-coronavirus-china.html,0,2020,06/02/2020,africa coronavirus china,2020-06-02
17677,5373,5374,https://www.nytimes.com/2020/02/06/world/australia/coronavirus-hong-kong-privilege.html,0,2020,06/02/2020,coronavirus hong kong privilege,2020-06-02
17688,9622,9623,https://www.nytimes.com/2020/03/06/us/politics/on-politics-warren-sanders-biden.html,0,2020,06/03/2020,on politics warren sanders biden,2020-06-03
17689,9629,9630,https://www.nytimes.com/2020/03/06/technology/coronavirus-tech-businesses.html,0,2020,06/03/2020,coronavirus tech businesses,2020-06-03
17704,9627,9628,https://www.nytimes.com/2020/03/06/us/politics/trump-coronavirus-cdc.html,0,2020,06/03/2020,trump coronavirus cdc,2020-06-03
17721,9584,9585,https://www.nytimes.com/2020/03/06/world/asia/china-coronavirus-image.html,132,2020,06/03/2020,china coronavirus image,2020-06-03
17727,9569,9570,https://www.nytimes.com/2020/03/06/world/coronavirus-news.html,669,2020,06/03/2020,coronavirus news,2020-06-03
17736,9605,9606,https://www.nytimes.com/2020/03/06/us/politics/coronavirus-trump-deborah-birx.html,0,2020,06/03/2020,coronavirus trump deborah birx,2020-06-03
17738,9603,9604,https://www.nytimes.com/2020/03/06/business/coronavirus-economy-us-china.html,87,2020,06/03/2020,coronavirus economy us china,2020-06-03
17756,9636,9637,https://www.nytimes.com/2020/03/06/world/europe/lisa-nandy-labour-leadership.html,0,2020,06/03/2020,lisa nandy labour leadership,2020-06-03
17764,9674,9675,https://www.nytimes.com/2020/03/06/business/economy/fed-coronavirus-rate-cut-limited-ammunition.html,0,2020,06/03/2020,fed coronavirus rate cut limited ammunition,2020-06-03
17769,9678,9679,https://www.nytimes.com/2020/03/06/business/europe-coronavirus-labor-help.html,0,2020,06/03/2020,europe coronavirus labor help,2020-06-03
17784,9663,9664,https://www.nytimes.com/2020/03/06/business/economy/lobster-florida-china-virus.html,0,2020,06/03/2020,lobster florida china virus,2020-06-03
17788,9641,9642,https://www.nytimes.com/2020/03/06/us/politics/elizabeth-warren-bernie-sanders-voters.html,538,2020,06/03/2020,elizabeth warren bernie sanders voters,2020-06-03
17815,9725,9726,https://www.nytimes.com/2020/03/06/us/politics/pence-trump-coronavirus.html,0,2020,06/03/2020,pence trump coronavirus,2020-06-03
17816,9726,9727,https://www.nytimes.com/2020/03/06/business/coronavirus-stock-market.html,0,2020,06/03/2020,coronavirus stock market,2020-06-03
17820,9730,9731,https://www.nytimes.com/2020/03/06/world/middleeast/egypt-nile-coronavirus.html,0,2020,06/03/2020,egypt nile coronavirus,2020-06-03
17848,9701,9702,https://www.nytimes.com/2020/03/06/world/coronavirus-world.html,0,2020,06/03/2020,coronavirus world,2020-06-03
17853,9706,9707,https://www.nytimes.com/2020/03/06/us/politics/elizabeth-warren-reaction.html,0,2020,06/03/2020,elizabeth warren reaction,2020-06-03
17874,14223,620,https://www.nytimes.com/2020/07/06/us/politics/coronavirus-federal-government.html,59,2020,06/07/2020,coronavirus federal government,2020-06-07
17893,14203,600,https://www.nytimes.com/2020/07/06/world/asia/china-detains-xu-zhangrun-critic.html,0,2020,06/07/2020,china detains xu zhangrun critic,2020-06-07
17895,14201,598,https://www.nytimes.com/2020/07/06/world/asia/china-bubonic-plague-inner-mongolia.html,0,2020,06/07/2020,china bubonic plague inner mongolia,2020-06-07
17904,14255,652,https://www.nytimes.com/2020/07/06/us/ppp-small-business-loans.html,87,2020,06/07/2020,ppp small business loans,2020-06-07
17910,14249,646,https://www.nytimes.com/2020/07/06/world/europe/italy-coronavirus-pawnshops.html,0,2020,06/07/2020,italy coronavirus pawnshops,2020-06-07
17921,14239,636,https://www.nytimes.com/2020/07/06/world/asia/china-xinjiang-uighur-court.html,0,2020,06/07/2020,china xinjiang uighur court,2020-06-07
17923,14237,634,https://www.nytimes.com/2020/07/06/business/stock-market-today-coronavirus.html,0,2020,06/07/2020,stock market today coronavirus,2020-06-07
17927,14233,630,https://www.nytimes.com/2020/07/06/world/coronavirus-updates.html,419,2020,06/07/2020,coronavirus updates,2020-06-07
17930,14259,656,https://www.nytimes.com/2020/07/06/world/europe/coronavirus-roma-bulgaria.html,9,2020,06/07/2020,coronavirus roma bulgaria,2020-06-07
17941,14283,680,https://www.nytimes.com/2020/07/06/world/europe/britain-human-rights-sanctions.html,0,2020,06/07/2020,britain human rights sanctions,2020-06-07
17956,14299,696,https://www.nytimes.com/2020/07/06/world/americas/coronavirus-trudeau-washington-trade-deal.html,0,2020,06/07/2020,coronavirus trudeau washington trade deal,2020-06-07
17978,14362,759,https://www.nytimes.com/2020/07/06/world/americas/brazil-bolsonaro-covid-test.html,0,2020,06/07/2020,brazil bolsonaro covid test,2020-06-07
17985,14266,663,https://www.nytimes.com/2020/07/06/world/middleeast/coronavirus-saudi-domestic-workers-maids-arab.html,0,2020,06/07/2020,coronavirus saudi domestic workers maids arab,2020-06-07
18010,18728,666,https://www.nytimes.com/2020/08/06/world/coronavirus-covid.html,194,2020,06/08/2020,coronavirus covid,2020-06-08
18013,18732,670,https://www.nytimes.com/2020/08/06/business/hong-kong-china-coronavirus-testing.html,7,2020,06/08/2020,hong kong china coronavirus testing,2020-06-08
18014,18709,647,https://www.nytimes.com/2020/08/06/us/politics/congress-schools-coronavirus.html,0,2020,06/08/2020,congress schools coronavirus,2020-06-08
18062,18817,755,https://www.nytimes.com/2020/08/06/us/politics/birx-coronavirus.html,230,2020,06/08/2020,birx coronavirus,2020-06-08
18077,18837,775,https://www.nytimes.com/2020/08/06/business/economy/trump-canadian-aluminum-tariffs.html,0,2020,06/08/2020,trump canadian aluminum tariffs,2020-06-08
18086,18860,798,https://www.nytimes.com/2020/08/06/us/politics/house-proxy-voting-coronavirus.html,0,2020,06/08/2020,house proxy voting coronavirus,2020-06-08
18092,18854,792,https://www.nytimes.com/2020/08/06/business/coronavirus-jobs-report-trump-congress-stimulus.html,0,2020,06/08/2020,coronavirus jobs report trump congress stimulus,2020-06-08
18096,18850,788,https://www.nytimes.com/2020/08/06/us/politics/elizabeth-warren-child-care.html,0,2020,06/08/2020,elizabeth warren child care,2020-06-08
18104,18840,778,https://www.nytimes.com/2020/08/06/business/small-businesses-relief-program-ending.html,0,2020,06/08/2020,small businesses relief program ending,2020-06-08
18111,18766,704,https://www.nytimes.com/2020/08/06/business/everyones-lockdown-obsession-with-animal-crossing-lifts-nintendos-profits-to-1-billion.html,0,2020,06/08/2020,everyones lockdown obsession with animal crossing lifts nintendos profits to 1 billion,2020-06-08
18115,18761,699,https://www.nytimes.com/2020/08/06/world/asia/china-inmate-murder-zhang-yuhuan.html,0,2020,06/08/2020,china inmate murder zhang yuhuan,2020-06-08
18133,18744,682,https://www.nytimes.com/2020/08/06/us/politics/postal-service-coronavirus-stimulus.html,0,2020,06/08/2020,postal service coronavirus stimulus,2020-06-08
18143,18770,708,https://www.nytimes.com/2020/08/06/business/credit-card-debt-plunges-driving-a-decline-in-overall-household-debt.html,0,2020,06/08/2020,credit card debt plunges driving a decline in overall household debt,2020-06-08
18194,23331,830,https://www.nytimes.com/2020/09/06/business/the-week-in-business-jobs-economy-markets.html,0,2020,06/09/2020,the week in business jobs economy markets,2020-06-09
18217,23329,828,https://www.nytimes.com/2020/09/06/world/covid-coronavirus.html,0,2020,06/09/2020,covid coronavirus,2020-06-09
18220,23333,832,https://www.nytimes.com/2020/09/06/us/politics/china-us-journalists-visas-expulsions.html,0,2020,06/09/2020,china us journalists visas expulsions,2020-06-09
18223,23347,846,https://www.nytimes.com/2020/09/06/us/politics/biden-china.html,0,2020,06/09/2020,biden china,2020-06-09
18268,27994,884,https://www.nytimes.com/2020/10/06/business/dealbook/trump-coronavirus-liability.html,0,2020,06/10/2020,trump coronavirus liability,2020-06-10
18310,27973,863,https://www.nytimes.com/2020/10/06/business/coronavirus-meatpacking-plants-compensation.html,0,2020,06/10/2020,coronavirus meatpacking plants compensation,2020-06-10
18314,28127,1017,https://www.nytimes.com/2020/10/06/us/politics/white-house-coronavirus.html,347,2020,06/10/2020,white house coronavirus,2020-06-10
18318,27842,732,https://www.nytimes.com/2020/10/06/world/cuomo-wont-approve-closing-businesses-in-9-nyc-hot-spots-but-will-close-schools-in-those-areas-on-tuesday.html,0,2020,06/10/2020,cuomo wont approve closing businesses in 9 nyc hot spots but will close schools in those areas on tuesday,2020-06-10
18323,28129,1019,https://www.nytimes.com/2020/10/06/us/politics/trump-coronavirus.html,0,2020,06/10/2020,trump coronavirus,2020-06-10
18331,28130,1020,https://www.nytimes.com/2020/10/06/us/politics/trump-virus-denial.html,166,2020,06/10/2020,trump virus denial,2020-06-10
18339,27979,869,https://www.nytimes.com/2020/10/06/business/hotels-transformation-offices-shelters-coronavirus.html,10,2020,06/10/2020,hotels transformation offices shelters coronavirus,2020-06-10
18343,28049,939,https://www.nytimes.com/2020/10/06/world/africa/magal-touba-senegal-coronavirus.html,0,2020,06/10/2020,magal touba senegal coronavirus,2020-06-10
18378,28114,1004,https://www.nytimes.com/2020/10/06/world/as-the-virus-consumes-the-us-governments-elite-trump-presides-over-a-capital-in-chaos.html,0,2020,06/10/2020,as the virus consumes the us governments elite trump presides over a capital in chaos,2020-06-10
18391,27933,823,https://www.nytimes.com/2020/10/06/world/cuomo-wont-approve-closing-businesses-in-9-nyc-hot-spots-but-will-close-schools-in-those-areas-on-tuesday.html,0,2020,06/10/2020,cuomo wont approve closing businesses in 9 nyc hot spots but will close schools in those areas on tuesday,2020-06-10
18410,28063,953,https://www.nytimes.com/2020/10/06/world/europe/virus-UK-universities.html,0,2020,06/10/2020,virus UK universities,2020-06-10
18413,28077,967,https://www.nytimes.com/2020/10/06/us/politics/joe-biden-gettysburg-covid.html,0,2020,06/10/2020,joe biden gettysburg covid,2020-06-10
18414,28061,951,https://www.nytimes.com/2020/10/06/us/politics/coronavirus-dc-white-house-congress.html,86,2020,06/10/2020,coronavirus dc white house congress,2020-06-10
18416,28058,948,https://www.nytimes.com/2020/10/06/us/politics/postal-service-election-coronavirus.html,16,2020,06/10/2020,postal service election coronavirus,2020-06-10
18423,28051,941,https://www.nytimes.com/2020/10/06/business/hotel-small-business-coronavirus-pandemic.html,25,2020,06/10/2020,hotel small business coronavirus pandemic,2020-06-10
18425,27940,830,https://www.nytimes.com/2020/10/06/business/economy/china-robert-lighthizer.html,40,2020,06/10/2020,china robert lighthizer,2020-06-10
18438,28030,920,https://www.nytimes.com/2020/10/06/business/economy/jerome-powell-economic-recovery-coronavirus.html,373,2020,06/10/2020,jerome powell economic recovery coronavirus,2020-06-10
18440,28029,919,https://www.nytimes.com/2020/10/06/world/asia/china-negative-pew-survey.html,0,2020,06/10/2020,china negative pew survey,2020-06-10
18446,33812,1752,https://www.nytimes.com/interactive/2020/11/06/world/europe/europe-covid-hospitals.html,0,2020,06/11/2020,europe covid hospitals,2020-06-11
18468,33809,1749,https://www.nytimes.com/2020/11/06/world/asia/covid-coronavirus-china-wuhan.html,0,2020,06/11/2020,covid coronavirus china wuhan,2020-06-11
18482,33734,1674,https://www.nytimes.com/2020/11/06/business/hong-kong-china-economy-future.html,0,2020,06/11/2020,hong kong china economy future,2020-06-11
18525,33780,1720,https://www.nytimes.com/2020/11/06/business/covid-dating.html,0,2020,06/11/2020,covid dating,2020-06-11
18546,33756,1696,https://www.nytimes.com/2020/11/06/world/the-las-vegas-raiders-are-fined-for-repeatedly-violating-the-nfls-virus-protocols.html,0,2020,06/11/2020,the las vegas raiders are fined for repeatedly violating the nfls virus protocols,2020-06-11
18547,33757,1697,https://www.nytimes.com/2020/11/06/world/a-lockdown-with-loopholes-some-flout-new-restrictions-in-england.html,0,2020,06/11/2020,a lockdown with loopholes some flout new restrictions in england,2020-06-11
18554,33755,1695,https://www.nytimes.com/2020/11/06/world/a-nasal-spray-prevented-covid-19-infection-in-ferrets-a-study-finds.html,1,2020,06/11/2020,a nasal spray prevented covid 19 infection in ferrets a study finds,2020-06-11
18561,33882,1822,https://www.nytimes.com/2020/11/06/business/media/rachel-maddow-coronavirus-quarantine.html,0,2020,06/11/2020,rachel maddow coronavirus quarantine,2020-06-11
18579,33910,1850,https://www.nytimes.com/2020/11/06/us/politics/pennsylvanias-vote-count-crawls-forward-as-trump-scores-a-minor-legal-victory.html,0,2020,06/11/2020,pennsylvanias vote count crawls forward as trump scores a minor legal victory,2020-06-11
18582,33906,1846,https://www.nytimes.com/2020/11/06/us/politics/six-white-house-aides-including-trumps-chief-of-staff-have-the-coronavirus.html,0,2020,06/11/2020,six white house aides including trumps chief of staff have the coronavirus,2020-06-11
18588,33899,1839,https://www.nytimes.com/2020/11/06/us/politics/mark-meadows-coronavirus.html,0,2020,06/11/2020,mark meadows coronavirus,2020-06-11
18592,33894,1834,https://www.nytimes.com/2020/11/06/us/politics/minneapolis-residents-say-new-leaders-cant-always-solve-old-problems.html,0,2020,06/11/2020,minneapolis residents say new leaders cant always solve old problems,2020-06-11
18616,33839,1779,https://www.nytimes.com/2020/11/06/world/middleeast/trump-sanctions-lebanon.html,0,2020,06/11/2020,trump sanctions lebanon,2020-06-11
18645,37418,858,https://www.nytimes.com/2020/12/06/world/rudy-giuliani-covid.html,0,2020,06/12/2020,rudy giuliani covid,2020-06-12
18646,37419,859,https://www.nytimes.com/2020/12/06/world/europe/uk-mental-health-suicide-coronavirus.html,0,2020,06/12/2020,uk mental health suicide coronavirus,2020-06-12
18657,37403,843,https://www.nytimes.com/2020/12/06/world/covid-19-vaccine-timeline.html,0,2020,06/12/2020,covid 19 vaccine timeline,2020-06-12
18661,37400,840,https://www.nytimes.com/2020/12/06/world/canada/quebec-rose-october-crisis.html,0,2020,06/12/2020,quebec rose october crisis,2020-06-12
18675,41590,876,https://www.nytimes.com/2020/12/06/us/politics/covid-vaccine-timeline-california.html,77,2020,06/12/2020,covid vaccine timeline california,2020-06-12
18695,37436,876,https://www.nytimes.com/2020/12/06/us/politics/covid-vaccine-timeline-california.html,77,2020,06/12/2020,covid vaccine timeline california,2020-06-12
18697,37399,839,https://www.nytimes.com/2020/12/06/world/china-peddles-falsehoods-to-push-the-idea-that-the-virus-came-from-somewhere-else.html,0,2020,06/12/2020,china peddles falsehoods to push the idea that the virus came from somewhere else,2020-06-12
18698,37391,831,https://www.nytimes.com/2020/12/06/business/the-week-in-business-the-future-of-chicken-and-more-stimulus-chatter.html,0,2020,06/12/2020,the week in business the future of chicken and more stimulus chatter,2020-06-12
18701,41553,839,https://www.nytimes.com/2020/12/06/world/china-peddles-falsehoods-to-push-the-idea-that-the-virus-came-from-somewhere-else.html,0,2020,06/12/2020,china peddles falsehoods to push the idea that the virus came from somewhere else,2020-06-12
18702,41554,840,https://www.nytimes.com/2020/12/06/world/canada/quebec-rose-october-crisis.html,0,2020,06/12/2020,quebec rose october crisis,2020-06-12
18706,41557,843,https://www.nytimes.com/2020/12/06/world/covid-19-vaccine-timeline.html,0,2020,06/12/2020,covid 19 vaccine timeline,2020-06-12
18724,41539,825,https://www.nytimes.com/2020/12/06/world/asia/china-covid-origin-falsehoods.html,0,2020,06/12/2020,china covid origin falsehoods,2020-06-12
18726,41542,828,https://www.nytimes.com/2020/12/06/world/europe/bergamo-italy-coronavirus-covid-19-ptsd.html,32,2020,06/12/2020,bergamo italy coronavirus covid 19 ptsd,2020-06-12
18729,41545,831,https://www.nytimes.com/2020/12/06/business/the-week-in-business-the-future-of-chicken-and-more-stimulus-chatter.html,0,2020,06/12/2020,the week in business the future of chicken and more stimulus chatter,2020-06-12
18743,37385,825,https://www.nytimes.com/2020/12/06/world/asia/china-covid-origin-falsehoods.html,0,2020,06/12/2020,china covid origin falsehoods,2020-06-12
18746,37388,828,https://www.nytimes.com/2020/12/06/world/europe/bergamo-italy-coronavirus-covid-19-ptsd.html,32,2020,06/12/2020,bergamo italy coronavirus covid 19 ptsd,2020-06-12
18757,41573,859,https://www.nytimes.com/2020/12/06/world/europe/uk-mental-health-suicide-coronavirus.html,0,2020,06/12/2020,uk mental health suicide coronavirus,2020-06-12
18762,41572,858,https://www.nytimes.com/2020/12/06/world/rudy-giuliani-covid.html,0,2020,06/12/2020,rudy giuliani covid,2020-06-12
18813,13607,4,https://www.nytimes.com/2020/06/30/us/politics/ppp-extension.html,0,2020,30/06/2020,ppp extension,2020-06-30
18846,722,723,https://www.nytimes.com/2020/01/07/business/fake-pork-china.html,33,2020,07/01/2020,fake pork china,2020-07-01
18875,802,803,https://www.nytimes.com/2020/01/07/us/politics/joe-biden-elizabeth-warren-foreign-policy.html,0,2020,07/01/2020,joe biden elizabeth warren foreign policy,2020-07-01
18890,741,742,https://www.nytimes.com/2020/01/07/us/politics/elizabeth-warren-bankruptcy-plan-biden.html,31,2020,07/01/2020,elizabeth warren bankruptcy plan biden,2020-07-01
18898,839,840,https://www.nytimes.com/2020/01/07/world/middleeast/iran-plane-crash-boeing-ukraine.html,357,2020,07/01/2020,iran plane crash boeing ukraine,2020-07-01
18980,807,808,https://www.nytimes.com/2020/01/07/magazine/world-war-ii-living-relative.html,0,2020,07/01/2020,world war ii living relative,2020-07-01
18989,5441,5442,https://www.nytimes.com/2020/02/07/business/pge-bankruptcy-newsom.html,0,2020,07/02/2020,pge bankruptcy newsom,2020-07-02
18994,5478,5479,https://www.nytimes.com/2020/02/07/business/hong-kong-coronavirus.html,0,2020,07/02/2020,hong kong coronavirus,2020-07-02
19037,5462,5463,https://www.nytimes.com/2020/02/07/world/asia/coronavirus-japan-cruise-ship.html,0,2020,07/02/2020,coronavirus japan cruise ship,2020-07-02
19045,5565,5566,https://www.nytimes.com/2020/02/07/world/asia/china-coronavirus-doctor-death.html,0,2020,07/02/2020,china coronavirus doctor death,2020-07-02
19049,5543,5544,https://www.nytimes.com/2020/02/07/world/asia/Li-Wenliang-china-coronavirus.html,0,2020,07/02/2020,Li Wenliang china coronavirus,2020-07-02
19061,5534,5535,https://www.nytimes.com/2020/02/07/business/coronavirus-china-auto-factories.html,0,2020,07/02/2020,coronavirus china auto factories,2020-07-02
19081,5551,5552,https://www.nytimes.com/2020/02/07/us/politics/elizabeth-warren-pete-buttigieg.html,0,2020,07/02/2020,elizabeth warren pete buttigieg,2020-07-02
19084,5495,5496,https://www.nytimes.com/2020/02/07/business/coronavirus-business-impact.html,0,2020,07/02/2020,coronavirus business impact,2020-07-02
19154,5412,5413,https://www.nytimes.com/2020/02/07/business/china-coronavirus-doctor-death.html,323,2020,07/02/2020,china coronavirus doctor death,2020-07-02
19157,5415,5416,https://www.nytimes.com/interactive/2020/02/07/world/asia/wuhan-china-life.html,0,2020,07/02/2020,wuhan china life,2020-07-02
